username,date,retweets,favorites,geo,mentions,hashtags,id,permalink,text,sentiment_polarity,follower_count
realDonaldTrump,8/17/2016,3262,9942,,,#ImWithYou,"""765902170084483073""",https://twitter.com/realDonaldTrump/status/765902170084483073,"""Join me in North Carolina - tomorrow at 7:30pm! #ImWithYou Tickets: http:// bit.ly/2bGMAZmNC""",0,10964512
realDonaldTrump,8/16/2016,4889,13570,,,#LawandOrder #ImWithYou,"""765769891278381056""",https://twitter.com/realDonaldTrump/status/765769891278381056,"""#LawandOrder #ImWithYou Video: http:// bit.ly/2aY5q8oImWithY ou âÃÂ¶ pic.twitter.com/qqSfOfgdap""",0,10942310
realDonaldTrump,8/16/2016,3969,11126,,,#LawandOrder #ImWithYou,"""765765603743391744""",https://twitter.com/realDonaldTrump/status/765765603743391744,"""#LawandOrder #ImWithYou Transcript: http:// bit.ly/2aY3nhyLawandO rder âÃÂ¶""",0,10942310
realDonaldTrump,8/16/2016,3703,14554,,@SeanHannity,#MakeAmericaGreatAgain,"""765726909925851136""",https://twitter.com/realDonaldTrump/status/765726909925851136,"""Will be on @SeanHannity tonight at 10pmE - delivering an important speech live from Wisconsin. #MakeAmericaGreatAgain""",0.268181818,10942310
realDonaldTrump,8/16/2016,5272,15329,,,,,,"""Just as we won the Cold War in part by exposing the evils of communism and the virtues of free markets.... Cont: https://www. facebook.com/DonaldTrump/po sts/10157509540605725 âÃÂ¶"";;;;""765688915932045313"";https://twitter.com/realDonaldTrump/status/765688915932045313",-0.1,10942310
realDonaldTrump,8/16/2016,6850,16493,,,,"""765679267086684161""",https://twitter.com/realDonaldTrump/status/765679267086684161,"""This is my pledge to the American people: http:// bit.ly/2bEoRchPledge""",0,10942310
realDonaldTrump,8/16/2016,6280,15367,,,,,,"""'It's just a 2-point race Clinton 38% Trump 36%' http://www. washingtonexaminer.com/pow-its-just-a -2-point-race-clinton-38-trump-36/article/2599471 âÃÂ¶"";;;;""765629939811020802"";https://twitter.com/realDonaldTrump/status/765629939811020802",0,10942310
realDonaldTrump,8/16/2016,8894,19139,,,#Obamacare,"""765623972234948608""",https://twitter.com/realDonaldTrump/status/765623972234948608,"""Another health insurer is pulling back due to 'persistent financial losses on #Obamacare plans.' Only the beginning! http://www. nbcnews.com/business/busin ess-news/aetna-pulls-back-obamacare-health-insurance-plans-2017-n631656 âÃÂ¶""",-0.03125,10942310
realDonaldTrump,8/15/2016,9774,19346,,,#AmericasMerkel,"""765284051938926592""",https://twitter.com/realDonaldTrump/status/765284051938926592,"""#AmericasMerkel pic.twitter.com/QFRs4bEUC1""",0,10918746
realDonaldTrump,8/15/2016,11968,20159,,,,,,"""""CLINTON REFUGEE PLAN COULD BRING IN 620000 REFUGEES IN FIRST TERM AT LIFETIME COST OF OVER $400 BILLION."" http://www. sessions.senate.gov/public/index.c fm/2016/6/clinton-refugee-plan-could-bring-in-620-000-refugees-in-first-term-at-lifetime-cost-of-over-400-billion âÃÂ¶"";;;;""765283490887790592"";https://twitter.com/realDonaldTrump/status/765283490887790592",0.25,10918746
realDonaldTrump,8/15/2016,4905,13107,,,#MakeAmericaSafeAgain,"""765269114973720576""",https://twitter.com/realDonaldTrump/status/765269114973720576,"""#MakeAmericaSafeAgain https://www. donaldjtrump.com/press-releases /donald-j.-trump-addresses-radical-islam-and-the-age-of-terror âÃÂ¶""",0,10918746
realDonaldTrump,8/14/2016,13582,42293,,,,"""764998650598686721""",https://twitter.com/realDonaldTrump/status/764998650598686721,"""Certain Republicans who have lost to me would rather save face by fighting me than see the U.S.Supreme Court get proper appointments. Sad!""",-0.095238095,10894403
realDonaldTrump,8/14/2016,11190,32968,,,,,,"""""Stay on message"" is the chant. I always do - trade jobs military vets 2nd A repeal Ocare borders etc - but media misrepresents!"";;;;""764976828914237440"";https://twitter.com/realDonaldTrump/status/764976828914237440",-0.05,10894403
realDonaldTrump,8/14/2016,11311,36759,,,,"""764974286931169285""",https://twitter.com/realDonaldTrump/status/764974286931169285,"""I have always been the same person-remain true to self.The media wants me to change but it would be very dishonest to supporters to do so!""",0.04,10894403
realDonaldTrump,8/14/2016,15548,44009,,,,"""764870785634799617""",https://twitter.com/realDonaldTrump/status/764870785634799617,"""It is not ""freedom of the press"" when newspapers and others are allowed to say and write whatever they want even if it is completely false!""",-0.4,10894403
realDonaldTrump,8/14/2016,16116,47006,,,,,,"""I am not only fighting Crooked Hillary I am fighting the dishonest and corrupt media and her government protection process. People get it!"";;;;""764867963845484545"";https://twitter.com/realDonaldTrump/status/764867963845484545",-0.2,10894403
realDonaldTrump,8/14/2016,12155,34841,,,,"""764866887511572480""",https://twitter.com/realDonaldTrump/status/764866887511572480,"""Crooked Hillary Clinton is being protected by the media. She is not a talented person or politician. The dishonest media refuses to expose!""",-0.216666667,10894403
realDonaldTrump,8/14/2016,11225,35726,,,,"""764805340823248896""",https://twitter.com/realDonaldTrump/status/764805340823248896,"""My rallies are not covered properly by the media. They never discuss the real message and never show crowd size or enthusiasm.""",0.1,10894403
realDonaldTrump,8/14/2016,14800,44475,,,,,,"""If the disgusting and corrupt media covered me honestly and didn't put false meaning into the words I say I would be beating Hillary by 20%"";;;;""764803159692836864"";https://twitter.com/realDonaldTrump/status/764803159692836864",-0.325,10894403
realDonaldTrump,8/14/2016,6924,22115,,,,,,"""The failing @nytimes  which never spoke to me keeps saying that I am saying to advisers that I will change. False I am who I am-never said"";;@nytimes;;""764801590415024128"";https://twitter.com/realDonaldTrump/status/764801590415024128",-0.4,10894403
realDonaldTrump,8/14/2016,8361,25299,,@nytimes,,"""764799933325144064""",https://twitter.com/realDonaldTrump/status/764799933325144064,"""The failing @nytimes talks about anonymous sources and meetings that never happened. Their reporting is fiction. The media protects Hillary!""",0,10894403
realDonaldTrump,8/13/2016,4485,16284,,@zulu_out,#MakeAmericaGreatAgain #USA,"""764554121324204033""",https://twitter.com/realDonaldTrump/status/764554121324204033,"""""@zulu_out: You are a man for the people because you know what it is like to be among the people #MakeAmericaGreatAgain #USA Loves U"" Thanks""",0.2,10872215
realDonaldTrump,8/13/2016,4186,15748,,,,,,""""" @PaulaDuvall2 : We're all enjoying you as well Mr. T.! You've inspired Hope and a Positive Spirit throughout America! God bless you!"" Nice"";;@PaulaDuvall2;;""764553771879899137"";https://twitter.com/realDonaldTrump/status/764553771879899137",0.363636364,10872215
realDonaldTrump,8/13/2016,4529,16004,,@need2knowu @willspeakout,,"""764553088204214272""",https://twitter.com/realDonaldTrump/status/764553088204214272,""""" @need2knowu : @willspeakout yes you are my hero I admire you for laying down your glorious luxurious life to get beat up for America!!!""""",-0.155555556,10872215
realDonaldTrump,8/13/2016,11191,29189,,,,"""764552764177481728""",https://twitter.com/realDonaldTrump/status/764552764177481728,"""We now have confirmation as to one reason Crooked H wanted to be sure that nobody saw her e-mails - PAY-FOR-PLAY. How can she run for Pres.""",0.25,10872215
realDonaldTrump,8/13/2016,4810,17000,,@willspeakout,#TrumpTrain,"""764546914683682817""",https://twitter.com/realDonaldTrump/status/764546914683682817,""""" @willspeakout : Thank you for all that you are doing for us! You campaign endlessly and have spent millions.We love you! #TrumpTrain "" Thanks""",0.11875,10872215
realDonaldTrump,8/13/2016,10616,39801,,,,"""764531827168186369""",https://twitter.com/realDonaldTrump/status/764531827168186369,"""I am truly enjoying myself while running for president. The people of our country are amazing - great numbers on November 8th!""",0.633333333,10872215
realDonaldTrump,8/13/2016,8271,25875,,@nytimes,,"""764529295901528064""",https://twitter.com/realDonaldTrump/status/764529295901528064,"""The failing @nytimes has become a newspaper of fiction. Their stories about me always quote non-existent unnamed sources. Very dishonest!""",-0.39,10872215
realDonaldTrump,8/12/2016,3739,14630,,,,,,"""Will be on @seanhannity tonight at 10pm hosted by @GovMikeHuckabee . Enjoy!"";;@seanhannity @GovMikeHuckabee;;""764254551822196737"";https://twitter.com/realDonaldTrump/status/764254551822196737",0,10847290
realDonaldTrump,8/12/2016,6908,20944,,,,,,"""Thank you Erie Pennsylvania! Together we will #MakeAmericaGreatAgain ! pic.twitter.com/5hZp7PnRoT"";;;#MakeAmericaGreatAgain;""764186768522420224"";https://twitter.com/realDonaldTrump/status/764186768522420224",0,10847290
realDonaldTrump,8/12/2016,6843,21475,,,#MAGA,"""764153606765412352""",https://twitter.com/realDonaldTrump/status/764153606765412352,"""Unbelievable support in Florida last night - thank you! #MAGA pic.twitter.com/WNDAagFRRS""",-0.125,10847290
realDonaldTrump,8/12/2016,13525,34995,,,,"""764084294704697344""",https://twitter.com/realDonaldTrump/status/764084294704697344,"""ISIS gained tremendous strength during Hillary Clinton's term as Secretary of State. When will the dishonest media report the facts!""",0.016666667,10847290
realDonaldTrump,8/12/2016,12144,36762,,,,,,"""I love watching these poor pathetic people (pundits) on television working so hard and so seriously to try and figure me out. They can't!"";;;;""764064821000056832"";https://twitter.com/realDonaldTrump/status/764064821000056832",-0.305,10847290
realDonaldTrump,8/12/2016,9124,29409,,,,"""764055793951834114""",https://twitter.com/realDonaldTrump/status/764055793951834114,"""A massive tax increase will be necessary to fund Crooked Hillary Clinton's agenda. What a terrible (and boring) rollout that was yesterday!""",-0.4,10847290
realDonaldTrump,8/12/2016,2727,10915,,@laurencristmann @C_Lynne_Ryan,,"""764053208394182656""",https://twitter.com/realDonaldTrump/status/764053208394182656,""""" @laurencristmann : Thank you for coming to Pennsylvania today. I will be there with @C_Lynne_Ryan your 3rd CD delegate at 2 pm""""",0,10847290
realDonaldTrump,8/12/2016,7137,21945,,,,,,"""Ratings challenged @CNN reports so seriously that I call President Obama (and Clinton) ""the founder"" of ISIS & MVP. THEY DON'T GET SARCASM?"";;@CNN;;""764045345332396032"";https://twitter.com/realDonaldTrump/status/764045345332396032",-0.333333333,10847290
realDonaldTrump,8/11/2016,6116,18836,,@EnemyWithinn @realDonaldTrump @elsolarverde @nytimes,,"""763950742755434498""",https://twitter.com/realDonaldTrump/status/763950742755434498,""""" @EnemyWithinn : @realDonaldTrump @elsolarverde @nytimes People gotta stop believing media lies about Trump."" That would indeed be nice!""",0.6,10820195
realDonaldTrump,8/11/2016,10543,24266,,@elsolarverde @realDonaldTrump,,"""763949723833118721""",https://twitter.com/realDonaldTrump/status/763949723833118721,""""" @elsolarverde : THE CORRUPT MEDIA CREATS CONTROVERSY AGAINST @realDonaldTrump TO AVOID ISSUES ABOUT HillaryClinton pic.twitter.com/RW5UcWLfA8 """"",-0.5,10820195
realDonaldTrump,8/11/2016,5766,13955,,@SheriffClarke @realDonaldTrump,,"""763947916184522754""",https://twitter.com/realDonaldTrump/status/763947916184522754,""""" @SheriffClarke : http:// link.foreignpolicy.com/click/7366579. 289159/aHR0cDovL2ZvcmVpZ25wb2xpY3kuY29tLzIwMTYvMDgvMTEvc2NhdGhpbmctaG91c2UtaW50ZWwtcmVwb3J0LW9uLWlzaXMtZnVlbHMtdHJ1bXBzLWF0dGFjay8/5676b4f7e9a8a2163b8b52daB3c8427e0 âÃÂ¶ Everything coming from this administration is a lie. Only @realDonaldTrump will change it""""",0,10820195
realDonaldTrump,8/11/2016,3647,14323,,@oreillyfactor,,"""763857902490836992""",https://twitter.com/realDonaldTrump/status/763857902490836992,"""Will be doing @oreillyfactor tonight at 8pm. Enjoy!""",0.4,10820195
realDonaldTrump,8/11/2016,9740,26873,,@CNN,,"""763740672012738561""",https://twitter.com/realDonaldTrump/status/763740672012738561,"""This is no surprise. Constant phony reporting from failing @CNN turns everyone off. The American people get it! http://www. adweek.com/tvnewser/score board-tuesday-august-9/301887 âÃÂ¶""",0,10820195
realDonaldTrump,8/10/2016,6269,20174,,,,,,"""Thank you Fort Lauderdale Florida. #MakeAmericaGreatAgain pic.twitter.com/cjivzdRpU1"";;;#MakeAmericaGreatAgain;""763558559833591809"";https://twitter.com/realDonaldTrump/status/763558559833591809",0,10792812
realDonaldTrump,8/10/2016,7357,29968,,,,"""763557327295438848""",https://twitter.com/realDonaldTrump/status/763557327295438848,"""Great job today by the NYPD in protecting the people and saving the climber.""",0.8,10792812
realDonaldTrump,8/10/2016,18582,40478,,@CNN,,"""763519861406531584""",https://twitter.com/realDonaldTrump/status/763519861406531584,"""Reuters just announced that Secret Service never spoke to me or my campaign. Made up story by @CNN is a hoax. Totally dishonest.""",-0.35,10792812
realDonaldTrump,8/10/2016,5262,18390,,@DSF2020,,"""763519444576370688""",https://twitter.com/realDonaldTrump/status/763519444576370688,""""" @DSF2020 : Really admire your determination: Working so hard for all Americans n daily having to defend yourself from a biased Media.""""",-0.030555556,10792812
realDonaldTrump,8/10/2016,7965,19758,,,#MakeAmericaGreatAgain,"""763516489865523200""",https://twitter.com/realDonaldTrump/status/763516489865523200,"""#MakeAmericaGreatAgain ! pic.twitter.com/8rWz6p1Ged""",0,10792812
realDonaldTrump,8/10/2016,4535,13779,,,,,,"""Thank you Abingdon Virginia! #MakeAmericaGreatAgain https://www. facebook.com/DonaldTrump/po sts/10157472447805725:0 âÃÂ¶ pic.twitter.com/RQUKD6sjno"";;;#MakeAmericaGreatAgain;""763481802254249984"";https://twitter.com/realDonaldTrump/status/763481802254249984",0,10792812
realDonaldTrump,8/10/2016,6369,18331,,@CNN,,"""763477408909500416""",https://twitter.com/realDonaldTrump/status/763477408909500416,"""No such meeting or conversation ever happened - a made up story by ""low ratings"" @CNN .""",0,10792812
realDonaldTrump,8/10/2016,6766,19243,,,#MAGA,"""763474491183816704""",https://twitter.com/realDonaldTrump/status/763474491183816704,"""Great meeting w/ coal miners & leaders from the Virginia coal industry- thank you! #MAGA https://www. facebook.com/DonaldTrump/po sts/10157471877690725:0 âÃÂ¶ pic.twitter.com/32gdX684ew""",0.8,10792812
realDonaldTrump,8/10/2016,4756,15891,,@greta,,"""763433452893011969""",https://twitter.com/realDonaldTrump/status/763433452893011969,"""I will be interviewed on @greta tonight at 7pm. Enjoy! pic.twitter.com/9yicUxd87D âÃÃ¬ bei Peterbilt""",0.4,10792812
realDonaldTrump,8/10/2016,9642,28537,,,,,,"""My thoughts and prayers are with the two police officers shot in Sebastian County Arkansas. #LESM"";;;#LESM;""763430568721784833"";https://twitter.com/realDonaldTrump/status/763430568721784833",0,10792812
realDonaldTrump,8/10/2016,5961,19097,,,#2A,"""763398630812311552""",https://twitter.com/realDonaldTrump/status/763398630812311552,"""Morning Joe's weakness is its low ratings. I don't watch anymore but I heard he went wild against Rudy Giuliani and #2A - sad & irrelevant!""",-0.225,10792812
realDonaldTrump,8/10/2016,8869,26927,,@dbongino @CNN,,"""763391459110313984""",https://twitter.com/realDonaldTrump/status/763391459110313984,""". @dbongino You were fantastic in defending both the Second Amendment and me last night on @CNN . Don Lemon is a lightweight - dumb as a rock""",0.00625,10792812
realDonaldTrump,8/10/2016,6999,16276,,,,,,""""" @dbongino : âÃÃ²Now cut off my mic!âÃÃ´ Bongino refuses to be bullied by Don Lemon over Trump 2nd Amendment âÃÃ¬ HEATED! http://www. bizpacreview.com/2016/08/09/now -cut-off-mic-bongino-refuses-bullied-don-lemon-trump-2nd-amendment-heated-376846 âÃÂ¶ """";;@dbongino;;""763385288295055360"";https://twitter.com/realDonaldTrump/status/763385288295055360",0,10792812
